Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,6,0,963,49942,62427,0,0,0,1,6,6,3,3,4,0
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,2,1,947,49668,62084,0,0,0,1,4,4,3,3,4,0
4,8,1,2500,129412,161765,0,0,0,2,54,8,3,3,4,1
6,8,1,2571,150707,167452,0,0,0,2,54,8,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,984,151432,164290,0,0,0,2,4,4,1,1,4,7
2,4,1,912,147369,159211,0,0,0,2,8,8,1,1,4,8
