Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,10,1,2375,142894,178617,784,784,784,2,52,4,3,3,4,0
2,0,1,1217,67640,84549,402,402,402,1,54,4,2,2,4,1
1,0,1,2821,166331,207913,931,931,931,3,2,6,3,3,4,2
1,6,1,1392,72032,90040,460,460,460,1,6,6,3,3,4,3
2,4,1,2668,158178,197722,881,881,881,2,54,8,3,3,4,4
4,6,1,2623,131166,163957,866,866,866,2,2,4,2,2,4,5
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
