Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,974,57313,63681,0,0,0,1,52,2,1,1,4,0
1,6,0,2523,146960,163288,0,0,0,2,106,12,1,1,4,1
2,4,0,2503,146248,162497,0,0,0,2,104,8,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
6,8,0,894,146378,157972,0,0,0,2,6,6,1,1,4,6
0,2,1,2526,147456,163840,0,0,0,2,104,8,1,1,4,0
4,8,1,2505,146547,162830,0,0,0,2,56,12,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
