Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
10,9,0,457,465,581,151,151,151,1,4,4,2,2,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,4,0,963,169514,186892,318,318,318,2,4,4,1,1,3,5
4,9,0,2253,234190,249099,744,744,744,3,6,10,1,1,3,6
0,1,1,1027,49420,54911,339,339,339,1,2,2,1,1,3,0
1,5,1,1131,72748,80831,374,374,374,1,4,4,1,1,3,1
4,7,1,841,65524,72804,278,278,278,1,54,4,1,1,3,2
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
