Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,1,1,1427,96895,107661,471,471,471,2,2,4,1,1,3,0
0,7,1,2537,132326,165407,838,838,838,2,108,16,3,3,3,1
0,5,1,1541,64454,80567,509,509,509,1,58,8,2,2,3,2
4,9,1,2846,142965,158849,940,940,940,2,4,8,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
5,7,1,2581,259748,299684,852,852,852,3,6,10,1,1,3,8
