Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,980,50973,63716,0,0,0,1,4,4,3,3,3,0
4,9,0,2432,126400,158000,0,0,0,2,58,16,3,3,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
0,1,0,972,150510,163137,0,0,0,2,4,4,1,1,3,5
4,5,0,978,157401,163778,0,0,0,2,4,4,1,1,3,6
0,4,1,988,51376,64220,0,0,0,1,2,2,3,3,3,0
9,10,1,2519,131238,164047,0,0,0,2,54,8,2,2,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
