Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
2,10,1,2304,99707,124633,761,761,761,2,56,12,3,3,4,0
4,7,1,1928,107563,119514,637,637,637,2,8,16,1,1,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,1,1,999,178552,198189,330,330,330,2,4,4,1,1,4,4
0,4,1,1943,198351,209278,642,642,642,3,4,6,1,1,4,5
1,4,1,1729,221393,251741,571,571,571,3,6,10,1,1,4,6
2,4,1,2111,196724,220905,697,697,697,3,8,14,1,1,4,7
