Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,4,0,2457,139493,174366,811,811,811,2,54,8,3,3,3,0
5,4,0,849,77953,86614,281,281,281,1,2,2,1,1,3,1
0,5,0,2941,168241,186934,971,971,971,2,54,8,1,1,3,2
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,10,1,2740,128550,160687,905,905,905,2,108,16,3,3,3,0
1,0,1,903,41870,52337,298,298,298,1,2,2,2,2,3,1
5,10,1,1255,68734,85917,415,415,415,1,54,4,3,3,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
