Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,1221,162757,178446,403,403,403,2,8,8,1,1,3,5
4,7,1,1048,82306,102882,346,346,346,2,8,16,2,2,3,0
10,9,1,892,63059,78823,295,295,295,1,4,4,2,2,3,1
1,0,1,1293,66973,83716,427,427,427,1,2,2,3,3,3,2
1,4,1,1127,98611,109567,372,372,372,2,4,8,1,1,3,3
4,9,1,755,51955,64943,250,250,250,1,4,4,3,3,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,9
