Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,1258,75722,84135,416,416,416,1,52,2,1,1,4,0
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,1522,163694,179617,503,503,503,2,4,4,1,1,4,4
1,4,1,2817,124589,155736,930,930,930,2,54,8,3,3,4,0
0,7,1,2650,144727,180908,875,875,875,2,56,12,3,3,4,1
1,6,1,2804,147006,163340,926,926,926,2,56,12,1,1,4,2
2,6,1,2704,125244,156554,893,893,893,2,56,12,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
