Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,7,0,865,62332,69257,286,286,286,1,6,6,1,1,3,0
5,4,0,914,72261,90326,302,302,302,1,2,2,3,3,3,1
4,7,0,1207,52252,65314,399,399,399,1,4,4,3,3,3,2
10,9,0,1003,75832,94790,331,331,331,1,4,4,3,3,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
0,1,0,1187,169380,177088,392,392,392,2,4,4,1,1,3,7
0,4,0,1159,190209,200232,383,383,383,3,4,6,1,1,3,8
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,0
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
