Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,10,0,2662,153117,170130,879,879,879,2,106,12,1,1,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,6,1,995,82495,103118,329,329,329,2,54,8,3,3,4,0
8,6,1,2420,138574,173217,799,799,799,2,104,8,2,2,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,1009,154530,160588,333,333,333,2,4,4,1,1,4,5
2,4,1,2817,238577,253974,930,930,930,3,8,14,1,1,4,6
