Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,2,1,1262,70496,88119,417,417,417,1,54,4,3,3,4,0
0,8,1,912,72700,80777,301,301,301,1,6,6,1,1,4,1
4,6,1,2825,154773,171970,933,933,933,2,2,4,1,1,4,2
2,8,1,3033,136271,170338,1001,1001,1001,2,54,8,3,3,4,3
8,6,1,2346,156046,195057,775,775,775,2,6,12,3,3,4,4
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,2697,278107,297896,891,891,891,3,6,10,1,1,4,7
