Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,1034,60277,66974,0,0,0,1,6,6,1,1,4,0
2,4,0,967,55933,62147,0,0,0,1,4,4,1,1,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,6,1,2521,147776,164195,0,0,0,2,6,12,1,1,4,0
4,8,1,1016,53108,66384,0,0,0,1,4,4,2,2,4,1
6,8,1,2499,130340,162925,0,0,0,2,6,12,3,3,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
