Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,946,49604,62004,0,0,0,1,6,6,3,3,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,1,1,934,54392,60435,0,0,0,1,2,2,1,1,3,0
0,4,1,2477,128828,161034,0,0,0,2,2,4,2,2,3,1
4,5,1,2430,126302,157877,0,0,0,2,8,16,3,3,3,2
4,9,1,2492,129446,161807,0,0,0,2,54,8,2,2,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
