Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,2,0,1233,84176,93528,407,407,407,1,4,4,1,1,4,0
0,4,0,1402,91458,101619,463,463,463,2,2,4,1,1,4,1
2,6,0,896,77574,96967,296,296,296,1,6,6,2,2,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
6,8,0,1174,176623,195778,388,388,388,2,8,8,1,1,4,8
0,2,1,1110,91636,101817,367,367,367,2,4,8,1,1,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,1313,149808,162259,434,434,434,2,4,4,1,1,4,6
