Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,4,0,903,47091,58863,0,0,0,1,4,4,2,2,4,0
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,2,1,919,53820,59799,0,0,0,1,4,4,1,1,4,0
1,6,1,2462,144358,160397,0,0,0,2,6,12,1,1,4,1
4,8,1,941,49040,61299,0,0,0,1,4,4,2,2,4,2
6,8,1,2588,134821,168526,0,0,0,2,6,12,2,2,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,9
