Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,6,1,2751,154064,171182,908,908,908,2,56,12,1,1,4,0
2,1,1,1444,86509,96121,477,477,477,1,2,2,1,1,4,1
1,8,1,2633,157421,174912,869,869,869,2,6,12,1,1,4,2
4,6,1,1086,55101,68876,359,359,359,1,52,2,2,2,4,3
4,8,1,1489,60719,67465,492,492,492,1,4,4,1,1,4,4
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,9
1,4,1,1273,163769,179711,421,421,421,2,6,6,1,1,4,10
