Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
6,8,0,2530,131576,164470,0,0,0,2,54,8,2,2,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,969,50099,62623,0,0,0,1,4,4,3,3,4,0
1,6,1,2481,144544,160604,0,0,0,2,56,12,1,1,4,1
4,8,1,960,56286,62540,0,0,0,1,4,4,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,1027,153632,167039,0,0,0,2,4,4,1,1,4,7
2,4,1,891,146624,158279,0,0,0,2,6,6,1,1,4,8
