Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,10,0,1757,103389,114876,0,0,0,2,8,16,1,1,3,0
9,10,0,184,10894,12104,0,0,0,1,4,4,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,1,0,1361,171060,188825,0,0,0,2,4,4,1,1,3,4
4,9,0,1784,193003,216253,0,0,0,3,6,10,1,1,3,5
0,4,1,1316,68412,85515,0,0,0,1,2,2,3,3,3,0
0,5,1,1709,88873,111091,0,0,0,2,54,8,2,2,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
